Normale X,Normale Y,Normale Z,S1 X,S1 Y,S1 Z,S2 X,S2 Y,S2 Z,S3 X,S3 Y,S3 Z
-49199.69,6338.06,71.85884,3076.765,73.33896,-26051.46,3085.427,140.5619,-26049.93,3077.506,87.38695,-26783.03
-110914.0,31331.703,771.96875,3099.496,206.8358,-26047.45,3134.057,420.2799,-29744.87,3125.26,388.2878,-29710.32
-95113.69,24848.008,561.9143,3099.496,206.8358,-26047.45,3125.26,388.2878,-29710.32,3118.211,360.4522,-29672.6
-113793.31,27302.453,569.4884,3099.496,206.8358,-26047.45,3118.211,360.4522,-29672.6,3110.374,326.5545,-29613.42
-89807.5,19717.059,387.99567,3099.496,206.8358,-26047.45,3110.374,326.5545,-29613.42,3104.655,299.2814,-29551.21
-75225.06,15297.403,292.85565,3099.496,206.8358,-26047.45,3104.655,299.2814,-29551.21,3100.19,276.0359,-29483.91
-227919.31,48349.605,927.5984,3099.496,206.8358,-26047.45,3100.19,276.0359,-29483.91,3085.427,140.5619,-26049.93
-193146.75,67386.85,2132.0618,3143.436,334.7552,-26039.7,3166.493,520.2722,-29814.47,3148.452,467.5828,-29783.51
-171960.5,53698.41,1674.7909,3143.436,334.7552,-26039.7,3148.452,467.5828,-29783.51,3134.057,420.2799,-29744.87
-233952.75,90962.2,2691.859,3143.436,334.7552,-26039.7,3134.057,420.2799,-29744.87,3118.875,271.7129,-26044.03
-240607.81,71770.15,1894.1099,3118.875,271.7129,-26044.03,3134.057,420.2799,-29744.87,3099.496,206.8358,-26047.45
-232840.9,112904.58,4544.2485,3173.011,395.537,-26034.48,3199.952,604.5573,-29847.3,3143.436,334.7552,-26039.7
-158547.62,66440.59,2354.5938,3143.436,334.7552,-26039.7,3199.952,604.5573,-29847.3,3182.286,561.8837,-29832.71
-153690.06,59194.28,1970.4331,3143.436,334.7552,-26039.7,3182.286,561.8837,-29832.71,3166.493,520.2722,-29814.47
-1740523.1,-85880.47,275.35394,3075.0,-1.84495e-12,-40227.0,3076.473,-67.021,-51820.0,3082.408,-150.1357,-40227.0
-1790846.0,12023.209,-297.03662,3075.0,-1.84495e-12,-40227.0,3077.51,87.45549,-51820.0,3076.473,-67.021,-51820.0
610697.25,-1683549.2,-61.762695,5191.978,-1405.414,-51820.0,5054.719,-1455.629,-40227.0,5046.757,-1458.092,-51820.0
437008.84,-1686957.0,58.255524,5046.757,-1458.092,-51820.0,5054.719,-1455.629,-40227.0,4909.204,-1493.325,-40227.0
437252.25,-1736685.8,-89.989746,5046.757,-1458.092,-51820.0,4909.204,-1493.325,-40227.0,4896.952,-1495.809,-51820.0
268795.72,-1721792.6,84.85083,4896.952,-1495.809,-51820.0,4909.204,-1493.325,-40227.0,4760.684,-1516.511,-40227.0
259312.7,-1772013.9,-116.29736,4896.952,-1495.809,-51820.0,4760.684,-1516.511,-40227.0,4744.1,-1518.177,-51820.0
97984.336,-1739878.4,109.86749,4744.1,-1518.177,-51820.0,4760.684,-1516.511,-40227.0,4610.604,-1524.963,-40227.0
78704.19,-1789148.6,-140.98846,4744.1,-1518.177,-51820.0,4610.604,-1524.963,-40227.0,4589.77,-1524.966,-51820.0
-73778.016,-1741084.0,133.02776,4589.77,-1524.966,-51820.0,4610.604,-1524.963,-40227.0,4460.42,-1518.599,-40227.0
-102701.07,-1787942.9,-163.94916,4589.77,-1524.966,-51820.0,4460.42,-1518.599,-40227.0,4435.544,-1516.107,-51820.0
-244832.78,-1725353.0,154.4874,4435.544,-1516.107,-51820.0,4460.42,-1518.599,-40227.0,4311.593,-1497.48,-40227.0
-283067.6,-1768374.0,-185.19165,4435.544,-1516.107,-51820.0,4311.593,-1497.48,-40227.0,4283.006,-1491.69,-51820.0
-413498.75,-1692878.0,174.1416,4283.006,-1491.69,-51820.0,4311.593,-1497.48,-40227.0,4165.567,-1461.812,-40227.0
-460507.6,-1730668.5,-204.66992,4283.006,-1491.69,-51820.0,4165.567,-1461.812,-40227.0,4133.72,-1451.967,-51820.0
-578154.2,-1643933.2,192.16907,4133.72,-1451.967,-51820.0,4165.567,-1461.812,-40227.0,4023.763,-1411.941,-40227.0
-633233.7,-1675202.6,-222.28809,4133.72,-1451.967,-51820.0,4023.763,-1411.941,-40227.0,3989.219,-1397.345,-51820.0
-737199.94,-1579036.9,208.57947,3989.219,-1397.345,-51820.0,4023.763,-1411.941,-40227.0,3887.557,-1348.351,-40227.0
-799464.1,-1602534.1,-238.12842,3989.219,-1397.345,-51820.0,3887.557,-1348.351,-40227.0,3850.986,-1328.384,-51820.0
-889066.5,-1498777.2,223.2301,3850.986,-1328.384,-51820.0,3887.557,-1348.351,-40227.0,3758.274,-1271.661,-40227.0
-957489.56,-1513432.8,-252.25879,3850.986,-1328.384,-51820.0,3758.274,-1271.661,-40227.0,3720.439,-1245.792,-51820.0
-1032299.25,-1403981.4,236.12354,3720.439,-1245.792,-51820.0,3758.274,-1271.661,-40227.0,3637.168,-1182.616,-40227.0
-1105693.8,-1408804.2,-264.77734,3720.439,-1245.792,-51820.0,3637.168,-1182.616,-40227.0,3598.917,-1150.416,-51820.0
-1165514.0,-1295529.0,247.22461,3598.917,-1150.416,-51820.0,3637.168,-1182.616,-40227.0,3525.417,-1082.08,-40227.0
-1242538.4,-1289721.2,-275.34717,3598.917,-1150.416,-51820.0,3525.417,-1082.08,-40227.0,3487.667,-1043.236,-51820.0
-1287386.2,-1174487.5,256.79663,3487.667,-1043.236,-51820.0,3525.417,-1082.08,-40227.0,3424.107,-971.0314,-40227.0
-1366643.8,-1157386.8,-284.25098,3487.667,-1043.236,-51820.0,3424.107,-971.0314,-40227.0,3387.832,-925.3507,-51820.0
-1396764.0,-1042036.94,264.5166,3387.832,-925.3507,-51820.0,3424.107,-971.0314,-40227.0,3334.222,-850.548,-40227.0
-1476724.9,-1013193.1,-291.3623,3387.832,-925.3507,-51820.0,3334.222,-850.548,-40227.0,3300.435,-797.97,-51820.0
-1492567.0,-899465.1,270.60107,3300.435,-797.97,-51820.0,3334.222,-850.548,-40227.0,3256.635,-721.8007,-40227.0
-1571649.6,-858589.56,-296.74902,3300.435,-797.97,-51820.0,3256.635,-721.8007,-40227.0,3226.374,-662.4011,-51820.0
-1573867.9,-748153.25,274.8894,3226.374,-662.4011,-51820.0,3256.635,-721.8007,-40227.0,3192.1,-586.0405,-40227.0
-1650450.8,-695197.94,-300.32764,3226.374,-662.4011,-51820.0,3192.1,-586.0405,-40227.0,3166.407,-520.035,-51820.0
-1639878.8,-589575.94,277.6079,3166.407,-520.035,-51820.0,3192.1,-586.0405,-40227.0,3141.244,-444.5863,-40227.0
-1712312.4,-524654.0,-302.13232,3166.407,-520.035,-51820.0,3141.244,-444.5863,-40227.0,3121.151,-372.3327,-51820.0
-1689954.6,-425253.1,278.6355,3121.151,-372.3327,-51820.0,3141.244,-444.5863,-40227.0,3104.562,-298.8126,-40227.0
-1756605.0,-348715.5,-302.1206,3121.151,-372.3327,-51820.0,3104.562,-298.8126,-40227.0,3091.071,-220.8098,-51820.0
-1723611.2,-256831.94,277.71704,3104.562,-298.8126,-40227.0,3082.408,-150.1357,-40227.0,3091.071,-220.8098,-51820.0
-1782873.4,-169236.3,-300.57483,3076.473,-67.021,-51820.0,3091.071,-220.8098,-51820.0,3082.408,-150.1357,-40227.0
-3262825.0,693374.6,-272.05786,3094.169,241.0346,-51820.0,3113.593,340.9112,-30227.0,3126.28,392.1403,-51820.0
-2977799.8,831889.4,224.03357,3126.28,392.1403,-51820.0,3113.593,340.9112,-30227.0,3152.119,478.817,-30227.0
-3175940.2,1019900.25,-293.562,3126.28,392.1403,-51820.0,3152.119,478.817,-30227.0,3173.513,539.2222,-51820.0
-2886651.5,1107505.8,238.13318,3173.513,539.2222,-51820.0,3152.119,478.817,-30227.0,3203.409,612.5016,-30227.0
-3056460.0,1335982.5,-302.13623,3173.513,539.2222,-51820.0,3203.409,612.5016,-30227.0,3235.384,680.7709,-51820.0
-2770058.8,1373359.1,240.14062,3203.409,612.5016,-30227.0,3267.011,740.7866,-30227.0,3235.384,680.7709,-51820.0
-2905620.0,1638347.8,-297.8169,3311.258,815.3339,-51820.0,3235.384,680.7709,-51820.0,3267.011,740.7866,-30227.0
-2629042.8,1627097.9,230.08936,3267.011,740.7866,-30227.0,3342.364,862.541,-30227.0,3311.258,815.3339,-51820.0
-2724964.5,1923891.0,-280.58496,3400.356,941.5306,-51820.0,3311.258,815.3339,-51820.0,3342.364,862.541,-30227.0
-2464846.8,1866497.6,208.05713,3342.364,862.541,-30227.0,3428.804,976.6913,-30227.0,3400.356,941.5306,-51820.0
-2516350.2,2189702.0,-250.375,3501.764,1058.066,-51820.0,3400.356,941.5306,-51820.0,3428.804,976.6913,-30227.0
-2278918.2,2089470.6,174.14844,3428.804,976.6913,-30227.0,3525.57,1082.231,-30227.0,3501.764,1058.066,-51820.0
-2281904.5,2433055.5,-207.06836,3614.442,1163.744,-51820.0,3501.764,1058.066,-51820.0,3525.57,1082.231,-30227.0
-2072928.0,2293971.5,127.993164,3525.57,1082.231,-30227.0,3631.807,1178.231,-30227.0,3614.442,1163.744,-51820.0
-2024040.6,2651405.2,-151.12793,3737.232,1257.48,-51820.0,3614.442,1163.744,-51820.0,3631.807,1178.231,-30227.0
777901.3,-1613119.5,0.0,5331.124,-1338.313,-51820.0,5331.124,-1338.313,-40227.0,5191.978,-1405.414,-51820.0
759086.75,-1568626.9,-31.702637,5191.978,-1405.414,-51820.0,5331.124,-1338.313,-40227.0,5195.816,-1403.791,-40227.0
600958.06,-1635733.8,30.04068,5191.978,-1405.414,-51820.0,5195.816,-1403.791,-40227.0,5054.719,-1455.629,-40227.0
-699643.94,20080.078,-5.0996082e-12,3075.0,-1.84495e-12,-40227.0,3075.0,1.867586e-13,-32227.0,3077.51,87.45549,-51820.0
-1963543.8,64576.54,36.69977,3077.51,87.45549,-51820.0,3075.0,1.867586e-13,-32227.0,3078.296,100.2166,-32227.0
-3009075.8,326398.53,-91.890396,3077.51,87.45549,-51820.0,3078.296,100.2166,-32227.0,3094.169,241.0346,-51820.0
-1955056.2,193504.78,-193.11688,3094.169,241.0346,-51820.0,3078.296,100.2166,-32227.0,3088.172,200.0,-32227.0
-2842942.2,510065.3,198.11664,3094.169,241.0346,-51820.0,3088.172,200.0,-32227.0,3113.593,340.9112,-30227.0
-281822.38,50841.797,0.0,3113.593,340.9112,-30227.0,3088.172,200.0,-32227.0,3088.172,200.0,-30227.0
-1608030.1,2640735.2,0.0,3868.876,1338.313,-30227.0,3868.876,1338.313,-51820.0,3746.58,1263.843,-30227.0
-1745427.2,2842589.8,-82.01727,3746.58,1263.843,-30227.0,3868.876,1338.313,-51820.0,3737.232,1257.48,-51820.0
-1848621.2,2478297.5,70.00781,3746.58,1263.843,-30227.0,3737.232,1257.48,-51820.0,3631.807,1178.231,-30227.0
-1137478.2,3135761.2,-61.762695,4008.022,1405.414,-51820.0,4145.281,1455.629,-30227.0,4153.243,1458.092,-51820.0
-813968.06,3142108.5,58.255524,4153.243,1458.092,-51820.0,4145.281,1455.629,-30227.0,4290.796,1493.325,-30227.0
-814421.44,3234732.5,-89.989746,4153.243,1458.092,-51820.0,4290.796,1493.325,-30227.0,4303.048,1495.809,-51820.0
-500656.06,3206992.8,84.85083,4303.048,1495.809,-51820.0,4290.796,1493.325,-30227.0,4439.316,1516.511,-30227.0
-482993.12,3300534.2,-116.29736,4303.048,1495.809,-51820.0,4439.316,1516.511,-30227.0,4455.9,1518.177,-51820.0
-182504.6,3240679.2,109.86749,4455.9,1518.177,-51820.0,4439.316,1516.511,-30227.0,4589.396,1524.963,-30227.0
-146593.6,3332449.5,-140.98846,4455.9,1518.177,-51820.0,4589.396,1524.963,-30227.0,4610.23,1524.966,-51820.0
137418.14,3242925.0,133.02776,4610.23,1524.966,-51820.0,4589.396,1524.963,-30227.0,4739.58,1518.599,-30227.0
191289.94,3330203.5,-163.94916,4610.23,1524.966,-51820.0,4739.58,1518.599,-30227.0,4764.456,1516.107,-51820.0
456022.97,3213624.8,154.4874,4764.456,1516.107,-51820.0,4739.58,1518.599,-30227.0,4888.407,1497.48,-30227.0
527238.75,3293755.0,-185.19165,4764.456,1516.107,-51820.0,4888.407,1497.48,-30227.0,4916.994,1491.69,-51820.0
770178.44,3153136.8,174.1416,4916.994,1491.69,-51820.0,4888.407,1497.48,-30227.0,5034.433,1461.812,-30227.0
857736.56,3223525.0,-204.66992,4916.994,1491.69,-51820.0,5034.433,1461.812,-30227.0,5066.28,1451.967,-51820.0
1076863.9,3061967.5,192.17139,5066.28,1451.967,-51820.0,5034.433,1461.812,-30227.0,5176.237,1411.941,-30227.0
1179454.4,3120188.5,-222.32324,5066.28,1451.967,-51820.0,5176.237,1411.941,-30227.0,5210.78,1397.345,-51820.0
1373100.8,2941076.2,208.53162,5210.78,1397.345,-51820.0,5176.237,1411.941,-30227.0,5312.442,1348.351,-30227.0
1489073.5,2984894.8,-238.05664,5210.78,1397.345,-51820.0,5312.442,1348.351,-30227.0,5349.014,1328.384,-51820.0
1655966.0,2791633.2,223.31824,5349.014,1328.384,-51820.0,5312.442,1348.351,-30227.0,5441.726,1271.661,-30227.0
1783410.0,2818898.8,-252.25293,5349.014,1328.384,-51820.0,5441.726,1271.661,-30227.0,5479.561,1245.792,-51820.0
1922749.5,2615041.0,236.12354,5479.561,1245.792,-51820.0,5441.726,1271.661,-30227.0,5562.832,1182.616,-30227.0
2059453.5,2624024.0,-264.77734,5479.561,1245.792,-51820.0,5562.832,1182.616,-30227.0,5601.083,1150.416,-51820.0
2170874.0,2413038.8,247.22461,5601.083,1150.416,-51820.0,5562.832,1182.616,-30227.0,5674.583,1082.08,-30227.0
2314339.0,2402221.2,-275.34717,5601.083,1150.416,-51820.0,5674.583,1082.08,-30227.0,5712.333,1043.236,-51820.0
2397872.0,2187588.0,256.79663,5712.333,1043.236,-51820.0,5674.583,1082.08,-30227.0,5775.893,971.0314,-30227.0
2545496.2,2155736.2,-284.25098,5712.333,1043.236,-51820.0,5775.893,971.0314,-30227.0,5812.168,925.3507,-51820.0
2601598.0,1940881.8,264.52783,5812.168,925.3507,-51820.0,5775.893,971.0314,-30227.0,5865.778,850.548,-30227.0
2750532.2,1887162.9,-291.33105,5812.168,925.3507,-51820.0,5865.778,850.548,-30227.0,5899.565,797.97,-51820.0
2780039.5,1675344.8,270.60693,5899.565,797.97,-51820.0,5865.778,850.548,-30227.0,5943.365,721.8007,-30227.0
2927338.2,1599199.9,-296.78174,5899.565,797.97,-51820.0,5943.365,721.8007,-30227.0,5973.626,662.4011,-51820.0
2931470.0,1393476.0,274.92896,5973.626,662.4011,-51820.0,5943.365,721.8007,-30227.0,6007.899,586.0405,-30227.0
3074112.2,1294863.0,-300.20752,5973.626,662.4011,-51820.0,6007.899,586.0405,-30227.0,6033.593,520.035,-51820.0
3054421.0,1098153.8,277.6632,6033.593,520.035,-51820.0,6007.899,586.0405,-30227.0,6058.756,444.5863,-30227.0
3189335.2,977220.3,-302.11377,6033.593,520.035,-51820.0,6058.756,444.5863,-30227.0,6078.849,372.3327,-51820.0
3147691.8,792077.25,278.65344,6078.849,372.3327,-51820.0,6058.756,444.5863,-30227.0,6095.438,298.8126,-30227.0
3271834.0,649540.2,-302.03076,6078.849,372.3327,-51820.0,6095.438,298.8126,-30227.0,6108.93,220.8098,-51820.0
3210380.2,478367.2,277.9176,6095.438,298.8126,-30227.0,6117.592,150.1357,-30227.0,6108.93,220.8098,-51820.0
3320761.2,315165.03,-300.52216,6123.526,67.021,-51820.0,6108.93,220.8098,-51820.0,6117.592,150.1357,-30227.0
3316233.8,-359721.66,-288.81018,6105.831,-241.0346,-51820.0,6122.49,-87.45549,-51820.0,6117.78,-148.217,-30227.0
3170143.8,-466210.6,249.77356,6117.78,-148.217,-30227.0,6096.189,-295.0305,-30227.0,6105.831,-241.0346,-51820.0
3262825.0,-693369.4,-276.87842,6073.72,-392.1403,-51820.0,6105.831,-241.0346,-51820.0,6096.189,-295.0305,-30227.0
3109826.2,-772118.44,236.48218,6096.189,-295.0305,-30227.0,6060.431,-439.0506,-30227.0,6073.72,-392.1403,-51820.0
3175940.2,-1019910.75,-261.15186,6026.487,-539.2222,-51820.0,6073.72,-392.1403,-51820.0,6060.431,-439.0506,-30227.0
3020057.2,-1070709.1,219.5542,6060.431,-439.0506,-30227.0,6010.845,-578.9134,-30227.0,6026.487,-539.2222,-51820.0
3056460.0,-1335972.0,-241.66846,5964.616,-680.7709,-51820.0,6026.487,-539.2222,-51820.0,6010.845,-578.9134,-30227.0
2901695.0,-1359178.1,199.13818,6010.845,-578.9134,-30227.0,5947.9,-713.2947,-30227.0,5964.616,-680.7709,-51820.0
2905620.0,-1638347.8,-218.31445,5888.742,-815.3339,-51820.0,5964.616,-680.7709,-51820.0,5947.9,-713.2947,-30227.0
2755860.8,-1634741.9,174.93701,5947.9,-713.2947,-30227.0,5872.193,-840.9222,-30227.0,5888.742,-815.3339,-51820.0
2724964.5,-1923896.2,-191.39844,5799.644,-941.5306,-51820.0,5888.742,-815.3339,-51820.0,5872.193,-840.9222,-30227.0
2583928.5,-1894870.1,147.21777,5872.193,-840.9222,-30227.0,5784.439,-960.5873,-30227.0,5799.644,-941.5306,-51820.0
2516350.2,-2189707.2,-160.5752,5698.236,-1058.066,-51820.0,5799.644,-941.5306,-51820.0,5784.439,-960.5873,-30227.0
2387531.5,-2137011.2,115.80176,5784.439,-960.5873,-30227.0,5685.471,-1071.157,-30227.0,5698.236,-1058.066,-51820.0
2281904.5,-2433050.2,-126.11621,5585.558,-1163.744,-51820.0,5698.236,-1058.066,-51820.0,5685.471,-1071.157,-30227.0
2168520.2,-2358951.0,80.80078,5685.471,-1071.157,-30227.0,5576.225,-1171.584,-30227.0,5585.558,-1163.744,-51820.0
2024040.6,-2651405.2,-87.831055,5462.768,-1257.48,-51820.0,5585.558,-1163.744,-51820.0,5576.225,-1171.584,-30227.0
518380.12,-1410966.8,-37.56836,5054.719,-1455.629,-40227.0,5195.816,-1403.791,-40227.0,5190.958,-1405.842,-30227.0
528969.75,-1463159.1,78.010254,5190.958,-1405.842,-30227.0,5044.642,-1458.739,-30227.0,5054.719,-1455.629,-40227.0
376959.22,-1455151.4,-72.68262,4909.204,-1493.325,-40227.0,5054.719,-1455.629,-40227.0,5044.642,-1458.739,-30227.0
377120.38,-1509438.5,112.89258,5044.642,-1458.739,-30227.0,4893.698,-1496.451,-30227.0,4909.204,-1493.325,-40227.0
231860.34,-1485200.2,-104.7688,4760.684,-1516.511,-40227.0,4909.204,-1493.325,-40227.0,4893.698,-1496.451,-30227.0
221369.62,-1540024.4,144.74976,4893.698,-1496.451,-30227.0,4739.696,-1518.588,-30227.0,4760.684,-1516.511,-40227.0
84520.266,-1500800.8,-134.32678,4610.604,-1524.963,-40227.0,4760.684,-1516.511,-40227.0,4739.696,-1518.588,-30227.0
63309.33,-1554545.9,173.75153,4739.696,-1518.588,-30227.0,4584.241,-1524.919,-30227.0,4610.604,-1524.963,-40227.0
-63640.137,-1501840.9,-161.15497,4460.42,-1518.599,-40227.0,4610.604,-1524.963,-40227.0,4584.241,-1524.919,-30227.0
-95419.92,-1552919.9,200.06476,4584.241,-1524.919,-30227.0,4428.949,-1515.377,-30227.0,4460.42,-1518.599,-40227.0
-211190.19,-1488271.5,-185.10254,4311.593,-1497.48,-40227.0,4460.42,-1518.599,-40227.0,4428.949,-1515.377,-30227.0
-253149.4,-1535112.2,223.48535,4428.949,-1515.377,-30227.0,4275.438,-1490.062,-30227.0,4311.593,-1497.48,-40227.0
-356679.7,-1460258.8,-206.3523,4165.567,-1461.812,-40227.0,4311.593,-1497.48,-40227.0,4275.438,-1490.062,-30227.0
-408239.75,-1501328.1,244.12256,4275.438,-1490.062,-30227.0,4125.305,-1449.238,-30227.0,4165.567,-1461.812,-40227.0
-498709.72,-1418039.5,-224.85205,4023.763,-1411.941,-40227.0,4165.567,-1461.812,-40227.0,4125.305,-1449.238,-30227.0
-559090.56,-1451921.4,261.8999,4125.305,-1449.238,-30227.0,3980.113,-1393.329,-30227.0,4023.763,-1411.941,-40227.0
-635900.9,-1362060.5,-240.62598,3887.557,-1348.351,-40227.0,4023.763,-1411.941,-40227.0,3980.113,-1393.329,-30227.0
-704119.9,-1387390.1,276.85547,3980.113,-1393.329,-30227.0,3841.374,-1322.917,-30227.0,3887.557,-1348.351,-40227.0
-766899.44,-1292829.6,-253.5835,3758.274,-1271.661,-40227.0,3887.557,-1348.351,-40227.0,3841.374,-1322.917,-30227.0
-841810.3,-1308440.0,288.91455,3841.374,-1322.917,-30227.0,3710.53,-1238.736,-30227.0,3758.274,-1271.661,-40227.0
-890450.44,-1211059.6,-263.938,3637.168,-1182.616,-40227.0,3758.274,-1271.661,-40227.0,3710.53,-1238.736,-30227.0
-970739.75,-1215859.4,298.14453,3710.53,-1238.736,-30227.0,3588.944,-1141.662,-30227.0,3637.168,-1182.616,-40227.0
-1005360.1,-1117509.8,-271.58887,3525.417,-1082.08,-40227.0,3637.168,-1182.616,-40227.0,3588.944,-1141.662,-30227.0
-1089580.1,-1110610.4,304.54395,3588.944,-1141.662,-30227.0,3477.883,-1032.704,-30227.0,3525.417,-1082.08,-40227.0
-1110485.9,-1013100.56,-276.29346,3424.107,-971.0314,-40227.0,3525.417,-1082.08,-40227.0,3477.883,-1032.704,-30227.0
-1197066.0,-993830.56,308.14453,3477.883,-1032.704,-30227.0,3378.5,-912.9974,-30227.0,3424.107,-971.0314,-40227.0
-1204834.0,-898850.1,-278.4922,3334.222,-850.548,-40227.0,3424.107,-971.0314,-40227.0,3378.5,-912.9974,-30227.0
-1292096.5,-866669.94,308.85303,3378.5,-912.9974,-30227.0,3291.833,-783.7877,-30227.0,3334.222,-850.548,-40227.0
-1287472.5,-775869.1,-277.73438,3334.222,-850.548,-40227.0,3291.833,-783.7877,-30227.0,3256.635,-721.8007,-40227.0
-1373680.5,-730520.0,306.80566,3256.635,-721.8007,-40227.0,3291.833,-783.7877,-30227.0,3218.781,-646.4197,-30227.0
-1357601.9,-645349.1,-274.3579,3256.635,-721.8007,-40227.0,3218.781,-646.4197,-30227.0,3192.1,-586.0405,-40227.0
-1440960.8,-586760.25,301.8053,3192.1,-586.0405,-40227.0,3218.781,-646.4197,-30227.0,3160.105,-502.3236,-30227.0
-1414542.2,-508562.0,-268.31982,3192.1,-586.0405,-40227.0,3160.105,-502.3236,-30227.0,3141.244,-444.5863,-40227.0
-1493247.0,-436879.88,293.99915,3141.244,-444.5863,-40227.0,3160.105,-502.3236,-30227.0,3116.417,-352.9989,-30227.0
-1457737.1,-366818.84,-259.51147,3141.244,-444.5863,-40227.0,3116.417,-352.9989,-30227.0,3104.562,-298.8126,-40227.0
-1448910.9,3004579.5,0.0,3868.876,1338.313,-51820.0,3868.876,1338.313,-30227.0,4008.022,1405.414,-51820.0
-1413867.0,2921708.0,-31.702637,4008.022,1405.414,-51820.0,3868.876,1338.313,-30227.0,4004.184,1403.791,-30227.0
-1119338.2,3046700.5,30.04068,4008.022,1405.414,-51820.0,4004.184,1403.791,-30227.0,4145.281,1455.629,-30227.0
897240.44,-1467799.5,0.0,5331.124,-1338.313,-40227.0,5331.124,-1338.313,-51820.0,5457.735,-1260.918,-30227.0
1745427.1,-2842589.8,-45.74173,5457.735,-1260.918,-30227.0,5331.124,-1338.313,-51820.0,5462.768,-1257.48,-51820.0
1928988.8,-2558559.8,42.268036,5457.735,-1260.918,-30227.0,5462.768,-1257.48,-51820.0,5576.225,-1171.584,-30227.0
675290.5,-1401660.1,40.56601,5190.958,-1405.842,-30227.0,5195.816,-1403.791,-40227.0,5331.124,-1338.313,-30227.0
654780.25,-1353081.0,0.0,5331.124,-1338.313,-30227.0,5195.816,-1403.791,-40227.0,5331.124,-1338.313,-40227.0
773950.2,-1266108.4,0.0,5331.124,-1338.313,-30227.0,5331.124,-1338.313,-40227.0,5457.735,-1260.918,-30227.0
-1529989.0,-282448.72,283.31348,3116.417,-352.9989,-30227.0,3088.172,-200.0,-30227.0,3104.562,-298.8126,-40227.0
-197625.19,-32779.78,0.0,3104.562,-298.8126,-40227.0,3088.172,-200.0,-30227.0,3088.172,-200.0,-32227.0
-1189415.1,-177232.42,-247.69897,3104.562,-298.8126,-40227.0,3088.172,-200.0,-32227.0,3082.408,-150.1357,-40227.0
-801732.8,-26367.188,6.696305e-12,3075.0,1.867586e-13,-32227.0,3075.0,-1.84495e-12,-40227.0,3078.296,-100.2166,-32227.0
-1201085.6,-59263.67,-247.56844,3078.296,-100.2166,-32227.0,3075.0,-1.84495e-12,-40227.0,3082.408,-150.1357,-40227.0
-798267.2,-79009.766,82.696625,3078.296,-100.2166,-32227.0,3082.408,-150.1357,-40227.0,3088.172,-200.0,-32227.0
3200449.5,-155906.1,259.45752,6125.0,-1.727989e-12,-30227.0,6117.78,-148.217,-30227.0,6122.49,-87.45549,-51820.0
3335611.0,-22362.67,-297.127,6125.0,-1.727989e-12,-30227.0,6122.49,-87.45549,-51820.0,6123.526,67.021,-51820.0
3241880.0,159965.33,275.187,6125.0,-1.727989e-12,-30227.0,6123.526,67.021,-51820.0,6117.592,150.1357,-30227.0
-2967.6875,139.4013,-0.054776907,3077.062,79.26804,-27091.36,3076.621,70.29536,-26037.95,3076.758,73.20679,-26049.01
-6063.6973,81.485596,-1.8439627,3077.062,79.26804,-27091.36,3078.297,100.2204,-30227.0,3076.621,70.29536,-26037.95
-3196.8438,352.72754,1.0977135,3078.297,100.2204,-30227.0,3077.062,79.26804,-27091.36,3076.765,73.33896,-26051.46
-31.525248,0.0,0.00088037114,3075.0,0.007465839,-30227.0,3075.0,1.867586e-13,-30227.0,3075.118,19.0059,-26004.4
-19526.877,9869.941,-51.841248,3253.65,716.2163,-29872.21,3267.011,740.7866,-30227.0,3225.436,660.4525,-29861.73
-80286.23,498.12668,0.0,3075.0,1.867586e-13,-26002.72,3075.118,19.0059,-26004.4,3075.0,1.867586e-13,-30227.0
-122.91211,6.380371,0.0012601614,3077.062,79.26804,-27091.36,3076.758,73.20679,-26049.01,3076.765,73.33896,-26051.46
-23662.045,16495.121,46.407898,3342.364,862.541,-30227.0,3325.135,836.8661,-29885.73,3373.661,906.4865,-29889.52
-32449.875,35910.117,-225.61157,3525.57,1082.231,-30227.0,3564.305,1119.357,-29888.98,3631.807,1178.231,-30227.0
-24981.25,29076.148,75.566895,3564.305,1119.357,-29888.98,3649.579,1192.612,-29885.25,3631.807,1178.231,-30227.0
-19453.732,52950.664,-8.503906,4004.184,1403.791,-30227.0,4144.161,1455.278,-29851.72,4145.281,1455.629,-30227.0
-3279.4026,62313.844,46.644775,4444.258,1517.026,-29827.83,4595.84,1524.994,-29815.38,4589.396,1524.963,-30227.0
2619.5498,61818.645,-45.665283,4739.58,1518.599,-30227.0,4589.396,1524.963,-30227.0,4595.84,1524.994,-29815.38
3023.4595,64261.48,57.430176,4595.84,1524.994,-29815.38,4747.548,1517.845,-29802.75,4739.58,1518.599,-30227.0
15904.013,65111.57,-183.14868,4888.407,1497.48,-30227.0,5004.425,1470.396,-29781.11,5034.433,1461.812,-30227.0
17963.977,55861.21,133.56781,5034.433,1461.812,-30227.0,5004.425,1470.396,-29781.11,5128.992,1430.312,-29770.52
22765.125,64730.625,-248.93652,5034.433,1461.812,-30227.0,5128.992,1430.312,-29770.52,5176.237,1411.941,-30227.0
23312.41,55609.72,174.77551,5176.237,1411.941,-30227.0,5128.992,1430.312,-29770.52,5249.748,1379.657,-29760.21
29683.158,63579.04,-277.333,5176.237,1411.941,-30227.0,5249.748,1379.657,-29760.21,5312.442,1348.351,-30227.0
31172.95,58978.96,231.27124,5312.442,1348.351,-30227.0,5249.748,1379.657,-29760.21,5374.661,1313.593,-29749.51
